project_county_name,project_state,total_loans,kabbage_loans,percent_kabbage_loans,total_loans.x,kabbage_loans.x,percent_kabbage_loans.x,project_county_name.y.y,total_loans.y,kabbage_loans.y,percent_kabbage_loans.y,state_code,state_name,county_code,fips_code
MCCOOK,SD,459,NA,NA,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCCORMICK,SC,105,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCCRACKEN,KY,1591,9,0.5656819610307983,1591,9,0.5656819610307983,NA,NA,NA,NA,NA,NA,NA,NA
MCCREARY,KY,169,NA,NA,169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCCULLOCH,TX,397,1,0.2518891687657431,397,1,0.2518891687657431,NA,NA,NA,NA,NA,NA,NA,NA
MCCURTAIN,OK,1032,3,0.29069767441860467,1032,3,0.29069767441860467,NA,NA,NA,NA,NA,NA,NA,NA
MCDONALD,MO,473,1,0.21141649048625794,473,1,0.2114164904862579,NA,NA,NA,NA,NA,NA,NA,NA
MCDONOUGH,IL,882,4,0.45351473922902497,882,4,0.45351473922902497,NA,NA,NA,NA,NA,NA,NA,NA
MCDOWELL,NC,490,NA,NA,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCDOWELL,WV,104,1,0.9615384615384616,104,1,0.9615384615384616,NA,NA,NA,NA,NA,NA,NA,NA
MCDUFFIE,GA,437,6,1.3729977116704806,437,6,1.3729977116704806,NA,NA,NA,NA,NA,NA,NA,NA
MCHENRY,IL,6435,116,1.8026418026418027,6435,116,1.8026418026418027,NA,NA,NA,NA,NA,NA,NA,NA
MCHENRY,ND,563,NA,NA,563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCINTOSH,GA,265,3,1.1320754716981132,265,3,1.1320754716981132,NA,NA,NA,NA,NA,NA,NA,NA
MCINTOSH,ND,326,NA,NA,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCINTOSH,OK,707,1,0.14144271570014144,707,1,0.14144271570014144,NA,NA,NA,NA,NA,NA,NA,NA
MCKEAN,PA,524,4,0.7633587786259541,524,4,0.7633587786259541,NA,NA,NA,NA,NA,NA,NA,NA
MCKENZIE,ND,586,NA,NA,586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCKINLEY,NM,487,2,0.41067761806981523,487,2,0.4106776180698152,NA,NA,NA,NA,NA,NA,NA,NA
MCLEAN,IL,4112,25,0.6079766536964981,4112,25,0.6079766536964981,NA,NA,NA,NA,NA,NA,NA,NA
MCLEAN,KY,268,NA,NA,268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCLEAN,ND,652,NA,NA,652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCLENNAN,TX,4454,36,0.8082622361921868,4454,36,0.8082622361921868,NA,NA,NA,NA,NA,NA,NA,NA
MCLEOD,MN,1201,NA,NA,1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCMINN,TN,745,7,0.9395973154362416,745,7,0.9395973154362416,NA,NA,NA,NA,NA,NA,NA,NA
MCMULLEN,TX,21,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCNAIRY,TN,439,1,0.22779043280182232,439,1,0.22779043280182232,NA,NA,NA,NA,NA,NA,NA,NA
MCPHERSON,KS,1207,3,0.24855012427506215,1207,3,0.24855012427506215,NA,NA,NA,NA,NA,NA,NA,NA
MCPHERSON,NE,63,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCPHERSON,SD,259,NA,NA,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEADE,KS,281,NA,NA,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEADE,KY,493,NA,NA,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEADE,SD,966,NA,NA,966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEAGHER,MT,71,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MECKLENBURG,NC,30474,NA,NA,30474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MECKLENBURG,VA,510,7,1.3725490196078431,510,7,1.3725490196078431,NA,NA,NA,NA,NA,NA,NA,NA
MECOSTA,MI,408,1,0.24509803921568626,408,1,0.24509803921568624,NA,NA,NA,NA,NA,NA,NA,NA
MEDINA,OH,3024,28,0.9259259259259258,3024,28,0.9259259259259258,NA,NA,NA,NA,NA,NA,NA,NA
MEDINA,TX,746,5,0.6702412868632708,746,5,0.6702412868632708,NA,NA,NA,NA,NA,NA,NA,NA
MEEKER,MN,868,1,0.1152073732718894,868,1,0.1152073732718894,NA,NA,NA,NA,NA,NA,NA,NA
MEIGS,OH,277,NA,NA,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEIGS,TN,132,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MELLETTE,SD,162,NA,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MENARD,IL,323,NA,NA,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MENARD,TX,63,1,1.5873015873015872,63,1,1.5873015873015872,NA,NA,NA,NA,NA,NA,NA,NA
MENDOCINO,CA,1444,NA,NA,1444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MENIFEE,KY,153,1,0.6535947712418301,153,1,0.6535947712418301,NA,NA,NA,NA,NA,NA,NA,NA
MENOMINEE,MI,436,NA,NA,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MENOMINEE,WI,17,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MERCED,CA,2748,NA,NA,2748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MERCER,IL,626,NA,NA,626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MERCER,KY,482,1,0.2074688796680498,482,1,0.2074688796680498,NA,NA,NA,NA,NA,NA,NA,NA
MERCER,MO,238,NA,NA,238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MERCER,ND,338,NA,NA,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MERCER,NJ,8106,140,1.7271157167530224,8106,140,1.7271157167530224,NA,NA,NA,NA,NA,NA,NA,NA
MERCER,OH,1665,1,0.06006006006006006,1665,1,0.06006006006006006,NA,NA,NA,NA,NA,NA,NA,NA
MERCER,PA,1773,10,0.5640157924421884,1773,10,0.5640157924421884,NA,NA,NA,NA,NA,NA,NA,NA
MERCER,WV,794,6,0.7556675062972292,794,6,0.7556675062972292,NA,NA,NA,NA,NA,NA,NA,NA
MERIWETHER,GA,725,9,1.2413793103448276,725,9,1.2413793103448276,NA,NA,NA,NA,NA,NA,NA,NA
MERRICK,NE,639,NA,NA,639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MERRIMACK,NH,2994,8,0.26720106880427524,2994,8,0.26720106880427524,NA,NA,NA,NA,NA,NA,NA,NA
MESA,CO,3069,11,0.35842293906810035,3069,11,0.35842293906810035,NA,NA,NA,NA,NA,NA,NA,NA
METCALFE,KY,381,NA,NA,381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIAMI,IN,444,10,2.2522522522522523,444,10,2.2522522522522523,NA,NA,NA,NA,NA,NA,NA,NA
MIAMI,KS,762,NA,NA,762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIAMI,OH,1742,12,0.6888633754305395,1742,12,0.6888633754305395,NA,NA,NA,NA,NA,NA,NA,NA
MIAMI-DADE,FL,152811,6341,4.149570384330971,152811,6341,4.149570384330971,NA,NA,NA,NA,NA,NA,NA,NA
MIDDLESEX,CT,3709,35,0.9436505796710704,3709,35,0.9436505796710704,NA,NA,NA,NA,NA,NA,NA,NA
MIDDLESEX,MA,36631,442,1.2066282656766127,36631,442,1.2066282656766127,NA,NA,NA,NA,NA,NA,NA,NA
MIDDLESEX,NJ,18533,619,3.3399881292829012,18533,619,3.3399881292829012,NA,NA,NA,NA,NA,NA,NA,NA
MIDDLESEX,VA,216,3,1.3888888888888888,216,3,1.3888888888888888,NA,NA,NA,NA,NA,NA,NA,NA
MIDLAND,MI,1133,8,0.706090026478376,1133,8,0.706090026478376,NA,NA,NA,NA,NA,NA,NA,NA
MIDLAND,TX,4799,84,1.7503646593040216,4799,84,1.7503646593040216,NA,NA,NA,NA,NA,NA,NA,NA
MIFFLIN,PA,579,2,0.3454231433506045,579,2,0.3454231433506045,NA,NA,NA,NA,NA,NA,NA,NA
MILAM,TX,604,1,0.16556291390728478,604,1,0.16556291390728478,NA,NA,NA,NA,NA,NA,NA,NA
MILLARD,UT,256,NA,NA,256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MILLE LACS,MN,660,1,0.15151515151515152,660,1,0.15151515151515152,NA,NA,NA,NA,NA,NA,NA,NA
MILLER,AR,814,2,0.2457002457002457,814,2,0.2457002457002457,NA,NA,NA,NA,NA,NA,NA,NA
MILLER,GA,206,1,0.48543689320388345,206,1,0.48543689320388345,NA,NA,NA,NA,NA,NA,NA,NA
MILLER,MO,994,NA,NA,994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MILLS,IA,366,NA,NA,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MILLS,TX,296,1,0.33783783783783783,296,1,0.33783783783783783,NA,NA,NA,NA,NA,NA,NA,NA
MILWAUKEE,WI,22435,439,1.9567639848451082,22435,439,1.956763984845108,NA,NA,NA,NA,NA,NA,NA,NA
MINER,SD,314,NA,NA,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINERAL,CO,42,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINERAL,MT,85,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINERAL,NV,28,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINERAL,WV,334,NA,NA,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINGO,WV,239,NA,NA,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINIDOKA,ID,414,NA,NA,414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINNEHAHA,SD,5853,NA,NA,5853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MISSAUKEE,MI,209,2,0.9569377990430622,209,2,0.9569377990430622,NA,NA,NA,NA,NA,NA,NA,NA
MISSISSIPPI,AR,1350,5,0.3703703703703704,1350,5,0.3703703703703704,NA,NA,NA,NA,NA,NA,NA,NA
MISSISSIPPI,MO,369,2,0.5420054200542005,369,2,0.5420054200542005,NA,NA,NA,NA,NA,NA,NA,NA
MISSOULA,MT,3341,7,0.20951810835079318,3341,7,0.2095181083507932,NA,NA,NA,NA,NA,NA,NA,NA
MITCHELL,GA,1062,18,1.694915254237288,1062,18,1.694915254237288,NA,NA,NA,NA,NA,NA,NA,NA
MITCHELL,IA,797,NA,NA,797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MITCHELL,KS,538,1,0.18587360594795538,538,1,0.18587360594795535,NA,NA,NA,NA,NA,NA,NA,NA
MITCHELL,NC,178,NA,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MITCHELL,TX,100,3,3,100,3,3,NA,NA,NA,NA,NA,NA,NA,NA
MOBILE,AL,14136,455,3.2187323146576117,14136,455,3.2187323146576117,NA,NA,NA,NA,NA,NA,NA,NA
MOCA,PR,373,NA,NA,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MODOC,CA,147,NA,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOFFAT,CO,214,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOHAVE,AZ,2238,26,1.161751563896336,2238,26,1.161751563896336,NA,NA,NA,NA,NA,NA,NA,NA
MONITEAU,MO,671,1,0.14903129657228018,671,1,0.14903129657228018,NA,NA,NA,NA,NA,NA,NA,NA
MONMOUTH,NJ,16473,487,2.956352819765677,16473,487,2.956352819765677,NA,NA,NA,NA,NA,NA,NA,NA
MONO,CA,420,NA,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONONA,IA,618,NA,NA,618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONONGALIA,WV,1729,9,0.5205320994794679,1729,9,0.5205320994794679,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,AL,568,20,3.5211267605633805,568,20,3.5211267605633805,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,AR,282,1,0.3546099290780142,282,1,0.3546099290780142,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,FL,4222,71,1.6816674561819043,4222,71,1.6816674561819045,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,GA,781,6,0.7682458386683738,781,6,0.7682458386683738,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,IA,441,NA,NA,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,IL,910,NA,NA,910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,IN,2054,25,1.2171372930866602,2054,25,1.2171372930866602,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,KY,517,NA,NA,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,MI,1723,19,1.1027278003482297,1723,19,1.1027278003482297,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,MO,439,NA,NA,439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,MS,1350,10,0.7407407407407408,1350,10,0.7407407407407408,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,NY,14756,97,0.6573597180807806,14756,97,0.6573597180807806,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,OH,107,3,2.803738317757009,107,3,2.803738317757009,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,PA,2620,45,1.717557251908397,2620,45,1.717557251908397,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,TN,884,1,0.11312217194570137,884,1,0.11312217194570136,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,WI,1041,2,0.19212295869356388,1041,2,0.19212295869356388,NA,NA,NA,NA,NA,NA,NA,NA
MONROE,WV,203,NA,NA,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTAGUE,TX,446,2,0.4484304932735426,446,2,0.4484304932735426,NA,NA,NA,NA,NA,NA,NA,NA
MONTCALM,MI,725,5,0.6896551724137931,725,5,0.6896551724137931,NA,NA,NA,NA,NA,NA,NA,NA
MONTEREY,CA,6188,NA,NA,6188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTEZUMA,CO,653,NA,NA,653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,AL,6762,105,1.5527950310559007,6762,105,1.5527950310559009,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,AR,198,NA,NA,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,GA,178,2,1.1235955056179776,178,2,1.1235955056179776,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,IA,489,NA,NA,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,IL,921,NA,NA,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,IN,691,3,0.43415340086830684,691,3,0.4341534008683069,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,KS,653,2,0.3062787136294028,653,2,0.3062787136294028,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,KY,582,1,0.1718213058419244,582,1,0.1718213058419244,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,MD,26284,777,2.9561710546339977,26284,777,2.9561710546339977,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,MO,466,1,0.2145922746781116,466,1,0.2145922746781116,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,MS,345,3,0.8695652173913043,345,3,0.8695652173913043,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,NC,327,NA,NA,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,NY,672,12,1.7857142857142856,672,12,1.7857142857142856,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,OH,11354,98,0.8631319358816275,11354,98,0.8631319358816275,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,PA,20293,262,1.2910855960183314,20293,262,1.2910855960183314,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,TN,3639,34,0.934322616103325,3639,34,0.934322616103325,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,TX,12211,229,1.8753582835148634,12211,229,1.8753582835148632,NA,NA,NA,NA,NA,NA,NA,NA
MONTGOMERY,VA,1176,11,0.935374149659864,1176,11,0.935374149659864,NA,NA,NA,NA,NA,NA,NA,NA
MONTMORENCY,MI,92,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MONTOUR,PA,225,1,0.4444444444444444,225,1,0.4444444444444444,NA,NA,NA,NA,NA,NA,NA,NA
MONTROSE,CO,893,6,0.6718924972004479,893,6,0.6718924972004479,NA,NA,NA,NA,NA,NA,NA,NA
MOODY,SD,371,NA,NA,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOORE,NC,1489,NA,NA,1489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOORE,TN,123,NA,NA,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOORE,TX,388,NA,NA,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORA,NM,32,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOREHOUSE,LA,627,10,1.5948963317384368,627,10,1.5948963317384368,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,AL,2533,11,0.43426766679826295,2533,11,0.43426766679826295,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,CO,806,NA,NA,806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,GA,630,10,1.5873015873015872,630,10,1.5873015873015872,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,IL,980,NA,NA,980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,IN,891,12,1.3468013468013467,891,12,1.3468013468013469,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,KY,271,1,0.36900369003690037,271,1,0.3690036900369004,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,MO,644,3,0.4658385093167702,644,3,0.4658385093167702,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,OH,141,NA,NA,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,TN,208,NA,NA,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,UT,224,1,0.4464285714285714,224,1,0.4464285714285714,NA,NA,NA,NA,NA,NA,NA,NA
MORGAN,WV,236,1,0.423728813559322,236,1,0.423728813559322,NA,NA,NA,NA,NA,NA,NA,NA
MOROVIS,PR,258,NA,NA,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORRILL,NE,237,NA,NA,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORRIS,KS,345,2,0.5797101449275363,345,2,0.5797101449275363,NA,NA,NA,NA,NA,NA,NA,NA
MORRIS,NJ,12835,336,2.617841838722244,12835,336,2.617841838722244,NA,NA,NA,NA,NA,NA,NA,NA
MORRIS,TX,245,NA,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORRISON,MN,1341,NA,NA,1341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORROW,OH,397,2,0.5037783375314862,397,2,0.5037783375314862,NA,NA,NA,NA,NA,NA,NA,NA
MORROW,OR,172,NA,NA,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORTON,KS,145,NA,NA,145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MORTON,ND,1228,NA,NA,1228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOTLEY,TX,44,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOULTRIE,IL,348,1,0.28735632183908044,348,1,0.28735632183908044,NA,NA,NA,NA,NA,NA,NA,NA
MOUNTRAIL,ND,549,NA,NA,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MOWER,MN,1217,NA,NA,1217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MUHLENBERG,KY,544,NA,NA,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MULTNOMAH,OR,21199,384,1.8114061984055851,21199,384,1.8114061984055851,NA,NA,NA,NA,NA,NA,NA,NA
MURRAY,GA,332,2,0.6024096385542169,332,2,0.6024096385542169,NA,NA,NA,NA,NA,NA,NA,NA
MURRAY,MN,880,NA,NA,880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MURRAY,OK,396,NA,NA,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MUSCATINE,IA,1029,5,0.4859086491739553,1029,5,0.4859086491739553,NA,NA,NA,NA,NA,NA,NA,NA
MUSCOGEE,GA,7003,170,2.4275310581179497,7003,170,2.4275310581179497,NA,NA,NA,NA,NA,NA,NA,NA
MUSKEGON,MI,2280,6,0.2631578947368421,2280,6,0.2631578947368421,NA,NA,NA,NA,NA,NA,NA,NA
MUSKINGUM,OH,1243,8,0.6436041834271923,1243,8,0.6436041834271923,NA,NA,NA,NA,NA,NA,NA,NA
MUSKOGEE,OK,1655,9,0.5438066465256798,1655,9,0.5438066465256798,NA,NA,NA,NA,NA,NA,NA,NA
MUSSELSHELL,MT,143,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NACOGDOCHES",TX,1245,5,0.4016064257028112,1245,5,0.4016064257028112,NA,NA,NA,NA,NA,NA,NA,NA
"NAGUABO",PR,146,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NANCE",NE,271,NA,NA,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NANTUCKET",MA,932,4,0.4291845493562232,932,4,0.4291845493562232,NA,NA,NA,NA,NA,NA,NA,NA
"NAPA",CA,3588,NA,NA,3588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NARANJITO",PR,326,NA,NA,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NASH",NC,1475,NA,NA,1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NASSAU",FL,1484,30,2.0215633423180592,1484,30,2.0215633423180592,NA,NA,NA,NA,NA,NA,NA,NA
"NASSAU",NY,45053,1431,3.1762590726477704,45053,1431,3.1762590726477704,NA,NA,NA,NA,NA,NA,NA,NA
"NATCHITOCHES",LA,842,3,0.35629453681710216,842,3,0.35629453681710216,NA,NA,NA,NA,NA,NA,NA,NA
"NATRONA",WY,2141,9,0.42036431574030825,2141,9,0.42036431574030825,NA,NA,NA,NA,NA,NA,NA,NA
"NAVAJO",AZ,759,11,1.4492753623188406,759,11,1.4492753623188406,NA,NA,NA,NA,NA,NA,NA,NA
"NAVARRO",TX,999,6,0.6006006006006006,999,6,0.6006006006006006,NA,NA,NA,NA,NA,NA,NA,NA
NELSON,KY,1031,3,0.2909796314258002,1031,3,0.2909796314258002,NA,NA,NA,NA,NA,NA,NA,NA
NELSON,ND,260,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NELSON,VA,252,1,0.3968253968253968,252,1,0.3968253968253968,NA,NA,NA,NA,NA,NA,NA,NA
NEMAHA,KS,1000,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEMAHA,NE,417,NA,NA,417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEOSHO,KS,567,1,0.1763668430335097,567,1,0.1763668430335097,NA,NA,NA,NA,NA,NA,NA,NA
NESHOBA,MS,634,5,0.7886435331230284,634,5,0.7886435331230284,NA,NA,NA,NA,NA,NA,NA,NA
NESS,KS,399,NA,NA,399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEVADA,AR,186,1,0.5376344086021506,186,1,0.5376344086021506,NA,NA,NA,NA,NA,NA,NA,NA
NEVADA,CA,2248,NA,NA,2248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEW CASTLE,DE,12588,195,1.5490943755958055,12588,195,1.5490943755958055,NA,NA,NA,NA,NA,NA,NA,NA
NEW HANOVER,NC,5423,1,0.018439977872026555,5423,1,0.01843997787202655,NA,NA,NA,NA,NA,NA,NA,NA
NEW HAVEN,CT,18738,237,1.2648094780659622,18738,237,1.2648094780659622,NA,NA,NA,NA,NA,NA,NA,NA
NEW KENT,VA,283,2,0.7067137809187279,283,2,0.7067137809187279,NA,NA,NA,NA,NA,NA,NA,NA
NEW LONDON,CT,4624,63,1.3624567474048443,4624,63,1.3624567474048443,NA,NA,NA,NA,NA,NA,NA,NA
NEW MADRID,MO,331,NA,NA,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEW YORK,NY,85813,2029,2.3644436157691726,85813,2029,2.3644436157691726,NA,NA,NA,NA,NA,NA,NA,NA
NEWAYGO,MI,469,1,0.21321961620469082,469,1,0.2132196162046908,NA,NA,NA,NA,NA,NA,NA,NA
NEWBERRY,SC,679,14,2.0618556701030926,679,14,2.061855670103093,NA,NA,NA,NA,NA,NA,NA,NA
NEWPORT,RI,2193,NA,NA,2193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEWPORT NEWS CITY,VA,2939,29,0.9867301803334467,2939,29,0.9867301803334468,NA,NA,NA,NA,NA,NA,NA,NA
NEWTON,AR,233,1,0.4291845493562232,233,1,0.4291845493562232,NA,NA,NA,NA,NA,NA,NA,NA
NEWTON,GA,4954,115,2.3213564796124344,4954,115,2.3213564796124344,NA,NA,NA,NA,NA,NA,NA,NA
NEWTON,IN,305,NA,NA,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NEWTON,MO,1271,4,0.3147128245476003,1271,4,0.3147128245476003,NA,NA,NA,NA,NA,NA,NA,NA
NEWTON,MS,466,3,0.6437768240343348,466,3,0.6437768240343348,NA,NA,NA,NA,NA,NA,NA,NA
NEWTON,TX,173,1,0.5780346820809248,173,1,0.5780346820809248,NA,NA,NA,NA,NA,NA,NA,NA
NEZ PERCE,ID,725,1,0.13793103448275862,725,1,0.13793103448275862,NA,NA,NA,NA,NA,NA,NA,NA
NIAGARA,NY,3252,32,0.984009840098401,3252,32,0.984009840098401,NA,NA,NA,NA,NA,NA,NA,NA
NICHOLAS,KY,208,1,0.4807692307692308,208,1,0.4807692307692308,NA,NA,NA,NA,NA,NA,NA,NA
NICHOLAS,WV,246,6,2.4390243902439024,246,6,2.4390243902439024,NA,NA,NA,NA,NA,NA,NA,NA
NICOLLET,MN,1111,2,0.18001800180018002,1111,2,0.18001800180018002,NA,NA,NA,NA,NA,NA,NA,NA
NIOBRARA,WY,157,NA,NA,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOBLE,IN,717,5,0.697350069735007,717,5,0.697350069735007,NA,NA,NA,NA,NA,NA,NA,NA
NOBLE,OH,119,NA,NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NOBLE,OK,441,1,0.22675736961451248,441,1,0.22675736961451248,NA,NA,NA,NA,NA,NA,NA,NA
NOBLES,MN,1122,NA,NA,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NODAWAY,MO,799,1,0.1251564455569462,799,1,0.1251564455569462,NA,NA,NA,NA,NA,NA,NA,NA
NOLAN,TX,284,1,0.35211267605633806,284,1,0.35211267605633806,NA,NA,NA,NA,NA,NA,NA,NA
